"Name","Runs","NumberOfInstances","NumberOfFeatures","NumberOfClasses","NumberOfMissingValues","NumberOfNumericFeatures","CfsSubsetEval_NaiveBayesErrRate","MaxMeansOfNumericAtts","NaiveBayesErrRate","Quartile3SkewnessOfNumericAtts","NumberOfSymbolicFeatures","MinAttributeEntropy","RandomTreeDepth2AUC","Quartile1MutualInformation","MinMeansOfNumericAtts","MaxMutualInformation","RandomTreeDepth3Kappa","PercentageOfSymbolicFeatures","REPTreeDepth2AUC","J48.001.ErrRate","Dimensionality","Quartile3MutualInformation","Quartile2KurtosisOfNumericAtts","MaxSkewnessOfNumericAtts","CfsSubsetEval_DecisionStumpKappa","J48.0001.ErrRate","J48.00001.Kappa","RandomTreeDepth2ErrRate","Quartile1KurtosisOfNumericAtts","PercentageOfBinaryFeatures","Quartile1AttributeEntropy","MajorityClassPercentage","REPTreeDepth2ErrRate","Quartile1MeansOfNumericAtts","MaxAttributeEntropy","MinMutualInformation","CfsSubsetEval_NaiveBayesKappa","Quartile2MeansOfNumericAtts","Quartile2AttributeEntropy","StdvNominalAttDistinctValues","Quartile1SkewnessOfNumericAtts","Quartile1StdDevOfNumericAtts","MajorityClassSize","MinorityClassSize","EquivalentNumberOfAtts","Quartile2StdDevOfNumericAtts","Quartile3StdDevOfNumericAtts","MaxStdDevOfNumericAtts","RandomTreeDepth2Kappa","MeanStdDevOfNumericAtts","RandomTreeDepth3ErrRate","Quartile2SkewnessOfNumericAtts","PercentageOfNumericFeatures","MeanNoiseToSignalRatio","NumberOfBinaryFeatures","REPTreeDepth1AUC","REPTreeDepth1ErrRate","MaxKurtosisOfNumericAtts","REPTreeDepth2Kappa","NumberOfInstancesWithMissingValues","NaiveBayesKappa","CfsSubsetEval_NaiveBayesAUC","Quartile3AttributeEntropy","REPTreeDepth3Kappa","MinNominalAttDistinctValues","kNN1NAUC","J48.001.Kappa","MinKurtosisOfNumericAtts","DecisionStumpErrRate","MinStdDevOfNumericAtts","MeanAttributeEntropy","MeanSkewnessOfNumericAtts","DecisionStumpAUC","MinSkewnessOfNumericAtts","AutoCorrelation","J48.00001.AUC","REPTreeDepth1Kappa","RandomTreeDepth3AUC","MinorityClassPercentage","MaxNominalAttDistinctValues","PercentageOfInstancesWithMissingValues","MeanMeansOfNumericAtts","REPTreeDepth3AUC","Quartile3KurtosisOfNumericAtts","J48.0001.Kappa","CfsSubsetEval_DecisionStumpErrRate","J48.00001.ErrRate","RandomTreeDepth1Kappa","Quartile3MeansOfNumericAtts","RandomTreeDepth1AUC","CfsSubsetEval_kNN1NErrRate","DecisionStumpKappa","kNN1NErrRate","kNN1NKappa","MeanKurtosisOfNumericAtts","J48.001.AUC","CfsSubsetEval_kNN1NAUC","NaiveBayesAUC","PercentageOfMissingValues","MeanMutualInformation","Quartile2MutualInformation","CfsSubsetEval_DecisionStumpAUC","RandomTreeDepth1ErrRate","ClassEntropy","CfsSubsetEval_kNN1NKappa","REPTreeDepth3ErrRate","J48.0001.AUC","MeanNominalAttDistinctValues"
"BNG(anneal.ORIG,1000,5) (1)","29","1000000","39","6","0","6","0.237864","1128.2987856660068","0.241957","1.384795208884864","33","0","0.7204053759537592","0","1.2658659091239999","0.04263938432903","0.3735914351921295","84.61538461538461","0.875501514475755","","0.000039","0.0068106058739874995","-1.080683638722605","1.4377373311776325","0.17784745002801314","","","0.250309","-1.4954188306606446","10.256410256410255","0","75.9652","0.167359","17.919531245501275","2.389190766579655","0","0.17784745002801314","155.18421062787817","0","2.136444228009226","0.032755890936484164","20.77603643052025","759652","555","207.13419567538375","132.8268310394219","750.8448758482577","1775.6573846883675","0.3735914351921295","413.14297516777316","0.250309","0.5323871333746918","15.384615384615385","94.09960210244827","4","0.875501514475755","0.167359","1.055976093273698","0.5225187786133422","0","0.2020856342411177","0.7082704238232307","0.9875147465881862","0.5225187786133422","1","0.7175278609313038","","-1.5281756458597202","0.240348","0.9070741457688006","0.552514059036776","0.6435707365891785","0.6265102622550516","-0.07786430164179814","0.5966435966435967","","0.5225187786133422","0.7204053759537592","0.05550000000000001","9","0","374.1520745116778","0.875501514475755","0.5605338066605621","","0.237864","","0.3735914351921295","868.2061623276661","0.7204053759537592","0.237864","0","0.233274","0.4003426240334837","-0.6204467240837782","","0.7082704238232307","0.7739896855598057","0","0.005809846169929999","0","0.7082704238232307","0.250309","1.2034178134061593","0.17784745002801314","0.167359","","2.4242424242424248"
"BNG(anneal.ORIG,5000,10) (1)","29","1000000","39","6","0","6","","1222.0626759803677","","1.3337217203858793","33","0","","0","1.252812291783","0.09027733223085","","84.61538461538461","","","0.000039","0.01504587735361","-1.094965630767553","1.3935076019874615","","","","","-1.4622002412402537","10.256410256410255","0","75.9652","","16.09070886395316","2.491529146814339","0","","128.02400023742223","0","2.136444228009226","0.266052646882773","20.559743161036895","759652","555","101.7333869607952","135.24650059396203","760.8795072984166","1818.2559692311336","","420.86413206510286","","0.5222793486618833","15.384615384615385","45.15596803895532","4","","","1.136529134388557","","0","","","0.9149884692928809","","1","","","-1.4972485239049054","","0.9032166539990697","0.5459851066837028","0.6917304783456588","","0.06567992260051378","0.5966435966435967","","","","0.05550000000000001","9","0","380.7095653229985","","0.3196479666870784","","","","","893.4085905973316","","","","","","-0.6589689812139287","","","","0","0.011829133476799687","0","","","1.2034178134061593","","","","2.4242424242424248"
"BNG(anneal.ORIG,10000,1) (1)","29","1000000","39","6","0","6","","781.8707256891705","","2.528694102765291","33","0","","0","1.1990009672650002","0.14677780717346","","84.61538461538461","","","0.000039","0.036050287188315","2.3229804017947755","2.7552753442092905","","","","","-0.928768960295602","10.256410256410255","0","75.9652","","4.7600606112714825","2.0740530772990415","0","","42.00787899055932","0","2.136444228009226","0.5071693350545334","13.042889803935346","759652","555","49.78267587155106","94.19118698034137","683.5317374421662","1514.5361093115528","","354.57024425429887","","1.8295263030518822","15.384615384615385","15.620106816317215","4","","","5.947492945517105","","0","","","0.5421081914748018","","1","","","-1.1521815660832857","","0.873273543909383","0.401764916274801","1.599195917862949","","0.077182131761954","0.5966435966435967","","","","0.05550000000000001","9","0","265.85414887578827","","4.857667296550025","","","","","737.0369275157191","","","","","","2.1802276952585546","","","","0","0.024173425641305625","0","","","1.2034178134061593","","","","2.4242424242424248"
"BNG(kr-vs-kp,1000,5) (1)","29","1000000","37","2","0","0","","","","","37","0.007681362885916612","","0.0000727194630625","","0.02850249944264","","100","","","0.000037","0.0033139543446925003","","","","","","","","94.5945945945946","0.5790523789466693","52.1875","","","1.3797613949089869","5.5354335e-7","","","0.9052122644367332","0.22924343513512566","","","521875","478125","287.423154627495","","","","","","","","0","225.25249187347364","35","","","","","0","","","0.988427122385363","","2","","","","","","0.7860883882528448","","","","0.5005245005245005","","","","47.8125","3","0","","","","","","","","","","","","","","","","","","0","0.0034743855492758336","0.0009260828713750001","","","0.9986188549650422","","","","2.054054054054054"
"BNG(kr-vs-kp,5000,10) (1)","29","1000000","37","2","0","0","0.251717","","0.285667","","37","0.007479255203165899","0.8956036935767367","0.000359605912575","","0.05958115253019","0.7847137886665329","100","0.9662446246158037","","0.000037","0.00747069995525","","","0.49598730522417583","","","0.107422","","94.5945945945946","0.628297995012611","52.1875","0.076517","","1.3527104205827696","0.00000148281123","0.49598730522417583","","0.8550309793622457","0.22924343513512566","","","521875","478125","131.8930302506697","","","","0.7847137886665329","","0.107422","","0","100.71735821521666","35","0.9662446246158037","0.076517","","0.8466500300544257","0","0.4274418850642202","0.8247848504788697","0.9750056020569553","0.8466500300544257","2","0.9681657630336441","","","0.378415","","0.7701458644016023","","0.6300900702651169","","0.5005245005245005","","0.8466500300544257","0.8956036935767367","47.8125","3","0","","0.9662446246158037","","","0.251717","","0.7847137886665329","","0.8956036935767367","0.251717","0.25585012778507443","0.068636","0.8623768183258732","","","0.8247848504788697","0.7888809015606435","0","0.007571430067738334","0.003568671674725","0.8247848504788697","0.107422","0.9986188549650422","0.49598730522417583","0.076517","","2.054054054054054"
"BNG(kr-vs-kp,10000,5) (1)","29","1000000","37","2","0","0","0.156541","","0.18723","","37","0.0076495061725073265","0.9558456771183593","0.0007041692146925","","0.11546408822839","0.8989507198292268","100","0.9884537236754726","","0.000037","0.0210875391627075","","","0.6859051304216991","","","0.050432","","94.5945945945946","0.5118239416599285","52.1875","0.037499","","1.1431567633420356","8.59742e-7","0.6859051304216991","","0.776485189981154","0.22924343513512566","","","521875","478125","60.75915912953174","","","","0.8989507198292268","","0.050432","","0","42.20198475155805","35","0.9884537236754726","0.037499","","0.9248816905155298","0","0.6249667476099748","0.9122868003638215","0.9602638878579736","0.9248816905155298","2","0.9870738024471966","","","0.394598","","0.7100545360221907","","0.6215568310138625","","0.5005245005245005","","0.9248816905155298","0.9558456771183593","47.8125","3","0","","0.9884537236754726","","","0.156541","","0.8989507198292268","","0.9558456771183593","0.156541","0.23528146456454083","0.037995","0.9238769445113113","","","0.9122868003638215","0.8973499652218073","0","0.01643569248277611","0.00534592238434","0.9122868003638215","0.050432","0.9986188549650422","0.6859051304216991","0.037499","","2.054054054054054"
"BNG(kr-vs-kp,10000,10) (1)","29","1000000","37","2","0","0","","","","","37","0.007702589357542734","","0.00050932544376","","0.16338193784612","","100","","","0.000037","0.010328189949152501","","","","","","","","94.5945945945946","0.5774190576252568","52.1875","","","1.3348020548105473","0.00000143945972","","","0.835399866840683","0.22924343513512566","","","521875","478125","75.03247440854719","","","","","","","","0","55.04137254016796","35","","","","","0","","","0.963765324500315","","2","","","","","","0.7458633307494501","","","","0.5005245005245005","","","","47.8125","3","0","","","","","","","","","","","","","","","","","","0","0.013309155306909168","0.0031884686216","","","0.9986188549650422","","","","2.054054054054054"
"BNG(letter,10000,5) (1)","29","1000000","17","26","0","16","","8.524071342901888","","0.600202721352144","1","","","","3.1055424589201146","","","5.88235294117647","","","0.000017","","0.14974650174317805","1.02121346752436","","","","","-0.29677817418623187","0","","4.0765","","4.171003122409498","","","","5.9140592807804655","","0","-0.10735071102484192","1.9922608617139792","40765","36811","","2.238360623974426","2.4819465854192657","3.3163090364791543","","2.2634510324306634","","0.22173710469542635","94.11764705882352","","0","","","1.041031842378176","","0","","","","","26","","","-0.5727643510592859","","1.6097579700389073","","0.2738425807822894","","-0.2998159268494467","0.03861203861203861","","","","3.6811000000000003","26","0","5.952148974463318","","0.5326293630583412","","","","","7.81000577742954","","","","","","0.14998026555847516","","","","0","","","","","4.699916919215081","","","","26"
"BNG(autos,1000,10) (1)","29","1000000","26","7","0","15","0.70938","13587.963739784356","0.640669","1.178058721803458","11","0.511923666388485","0.5318269587303631","0.0013949000916625","3.2466291639","0.01240409741859","0.059188482481827405","42.30769230769231","0.5859492365041881","","0.000026","0.009128774363375","0.13874597438536895","2.5473133898107263","0.0604180902110088","","","0.727371","-0.3132781187909415","15.384615384615385","0.8728503349753196","32.3554","0.655925","24.222835430577","4.435197808406004","0.00103524517682","0.0604180902110088","98.843337776723","1.85367557756175","5.80438705557349","0.12743805590726429","2.4613776273070296","323554","2441","397.23264407939297","6.584807383382952","40.8214336158902","8060.925725187715","0.059188482481827405","619.2371028186882","0.727371","0.6568966280612157","57.692307692307686","335.1058634656226","4","0.5859492365041881","0.655925","7.382304284747395","0.09847437419750434","0","0.09053763546165479","0.5339217635707744","2.7671882908595826","0.09847437419750434","2","0.5381105036643753","","-0.9796031943078867","0.65713","0.2678287398155331","1.9492872880939667","0.7512841295461475","0.5304963004150604","-0.5860047876418685","0.2259132259132259","","0.09847437419750434","0.5318269587303631","0.2441","22","0","1472.9339074682296","0.5859492365041881","0.9319890671501905","","0.70938","","0.059188482481827405","174.440306259809","0.5318269587303631","0.70938","0.05306524561809536","0.71536","0.07437543111510495","0.813270287560739","","0.5339217635707744","0.6082499838470293","0","0.0057996229759120005","0.00531354241513","0.5339217635707744","0.727371","2.3037995693851214","0.0604180902110088","0.655925","","6.090909090909091"
"BNG(autos,5000,1) (1)","29","1000000","26","7","0","15","","13593.755393438498","","1.2458169969628046","11","0.40352024665378095","","0.0408812539314075","3.24481229993","0.25070529566495","","42.30769230769231","","","0.000026","0.2363947206246275","0.26568240742067895","2.568682317200201","","","","","-0.21521714624941612","15.384615384615385","0.7594705457764841","32.3554","","24.451775142057","4.385549479842146","0.02306559947074","","98.854919414609","1.7279728144889357","5.80438705557349","0.0963911621412227","2.447636659956438","323554","2441","18.92940321779544","6.416974207776253","39.695207831503076","7970.598702643127","","611.7101423468945","","0.6721769320849149","57.692307692307686","13.526561238825757","4","","","7.529461057952615","","0","","","2.3813093062614987","","2","","","-0.9779399507997812","","0.2669864107358808","1.7679524886020646","0.7720772971155357","","-0.5889797835774218","0.2259132259132259","","","","0.2441","22","0","1472.8341527394116","","1.141454436961189","","","","","175.094838936622","","","","","","0.9231012396219136","","","","0","0.121704817784183","0.09415582018382","","","2.3037995693851214","","","","6.090909090909091"
"BNG(kr-vs-kp,1000,1) (1)","29","1000000","37","2","0","0","0.221664","","0.226006","","37","0.0076282569845775115","0.6938835366308325","0.0006226117750975","","0.16429402229678","0.33331537998254473","100","0.757485052407123","","0.000037","0.010597876998442501","","","0.31627959151773943","","","0.365072","","94.5945945945946","0.5789306297735697","52.1875","0.319305","","1.3371213811611447","0.00000144240394","0.5566839085785058","","0.8361622553947786","0.22924343513512566","","","521875","478125","74.92894685579974","","","","0.27086052633861996","","0.333899","","0","54.99821191573565","35","0.6628214878160229","0.351494","","0.3500567113964693","0","0.5482360466456385","0.866988908916473","0.963821080784636","0.4694081177612524","2","0.9808914449908028","","","0.351494","","0.7463186473313319","","0.6628214878160229","","0.5005245005245005","","0.31627959151773943","0.731463411371829","47.8125","3","0","","0.8129926207301162","","","0.351494","","0.23672136594107335","","0.643434597790834","0.181328","0.31627959151773943","0.048704","0.9024107755904062","","","0.9016869906033017","0.8676118563287543","0","0.013327544251848055","0.00307381636968","0.6628214878160229","0.390093","0.9986188549650422","0.6369095395709428","0.269578","","2.054054054054054"
"BNG(lymph,1000,1) (1)","29","1000000","19","4","0","3","0.269241","3.0780733352439764","0.344568","0.8289539979729903","16","0.7991089399060389","0.6925934648546563","0.00270364119683","1.6131420000002001","0.04061322482252","0.3611135084668367","84.21052631578947","0.8020896319714919","","0.000019","0.01374389164217","-1.0971971887339809","0.8289539979729903","0.4759701495944785","","","0.341556","-1.1976158251853015","47.368421052631575","0.9749759257577864","54.34949999999999","0.2739","1.6131420000002001","2.9846203422951953","0.00007992514436","0.4759701495944785","2.387513000000139","0.9962189067310221","1.591644851508443","0.1664184869894729","0.8473544747351915","543495","16508","131.93213104343312","1.0619867243235825","2.0716495014072107","2.0716495014072107","0.3611135084668367","1.3269969001553283","0.341556","0.7686095317124206","15.789473684210526","142.61514586369145","9","0.8020896319714919","0.2739","-0.6357873417869122","0.4661292275505728","0","0.3217593046144163","0.8008731972180109","1.907092692742283","0.4661292275505728","2","0.7159070584205585","","-1.1976158251853015","0.438349","0.8473544747351915","1.3674467223830749","0.5879940055582946","0.6057376200206505","0.1664184869894729","0.46374446374446376","","0.4661292275505728","0.6925934648546563","1.6507999999999998","8","0","2.359576111748105","0.8020896319714919","-0.6357873417869122","","0.269241","","0.3611135084668367","3.0780733352439764","0.6925934648546563","0.269241","0.19410545743768634","0.326757","0.3843333237283771","-0.9768667852353982","","0.8008731972180109","0.7378888248743777","0","0.009521605218999333","0.00609991208907","0.8008731972180109","0.341556","1.2562056674968567","0.4759701495944785","0.2739","","3"
"BNG(letter,10000,1) (1)","29","1000000","17","26","0","16","0.36044","8.495690356380024","0.565524","0.6040251183353548","1","","0.7834046924307837","","3.0588672108659862","","0.566781009729639","5.88235294117647","0.9099911622427369","","0.000017","","0.1349982578849085","1.0171553371220592","0.6251301105148466","","","0.416546","-0.29098662764613004","0","","4.0765","0.350663","4.1688440824129955","","","0.6251301105148466","5.895320662862003","","0","-0.1026563152345223","1.9997468745142233","40765","36811","","2.2509202784932736","2.4793995924754615","3.2773667142683003","0.566781009729639","2.2651741759586947","0.416546","0.21612716741246357","94.11764705882352","","0","0.9099911622427369","0.350663","1.0139494484631686","0.6352911357862897","0","0.4118263995679143","0.8291215442366615","","0.6352911357862897","26","0.7698757543218748","","-0.5363983403467909","0.933527","1.606014880606692","","0.27625930635249374","0.6224011990506778","-0.2968411024050206","0.03861203861203861","","0.6352911357862897","0.7834046924307837","3.6811000000000003","26","0","5.939727057364748","0.9099911622427369","0.5245559084153714","","0.36044","","0.566781009729639","7.799462575701721","0.7834046924307837","0.36044","0.027627645183928157","0.44257","0.5397148666812099","0.14521304938983554","","0.8291215442366615","0.8826514073712336","0","","","0.8291215442366615","0.416546","4.699916919215081","0.6251301105148466","0.350663","","26"
"BNG(anneal.ORIG,1000,10) (1)","28","1000000","39","6","0","6","","1246.35490811863","","1.3115748476356435","33","0","","0","1.270382859111","0.02184787189831","","84.61538461538461","","","0.000039","0.0038040673060125004","-1.1139329087548568","1.3586009894932058","","","","","-1.5067088450866957","10.256410256410255","0","75.9652","","20.868135646990037","2.347495665263829","0","","167.929434331531","0","2.136444228009226","-0.006183186660957879","20.954577224617445","759652","555","553.5668288831068","130.27317806288013","762.9354376433221","1823.4902282743444","","420.3332801440114","","0.30291215860418974","15.384615384615385","262.2112171926975","4","","","1.0204719325501315","","0","","","0.9960184814640238","","1","","","-1.7171393741264431","","0.9097290972387392","0.5722038441087597","0.5162062184699998","","-0.2322648210251488","0.5966435966435967","","","","0.05550000000000001","9","0","398.64223518286826","","0.24994609622558095","","","","","897.3151256897502","","","","","","-0.7279990739514569","","","","0","0.00217393411349125","0","","","1.2034178134061593","","","","2.4242424242424248"
"BNG(anneal.ORIG,5000,1) (1)","28","1000000","39","6","0","6","0.112565","928.336182166582","0.182757","2.4937896620404056","33","0","0.8776557458608121","0","1.195671009802","0.16636965568635","0.7404294906444073","84.61538461538461","0.9709797315486681","","0.000039","0.0439481682961175","1.4952762463899196","2.653747600528759","0.697240011907104","","","0.104161","-0.9194202841524692","10.256410256410255","0","75.9652","0.069529","5.008525168681906","2.002742826807756","0","0.697240011907104","42.06174472030614","0","2.136444228009226","0.5450858603402516","13.35229524049993","759652","555","43.48976602716722","94.97814652160768","720.9171230827159","1661.9313750921362","0.7404294906444073","379.5864522543511","0.104161","1.6266040717069479","15.384615384615385","14.730140222634542","4","0.9709797315486681","0.069529","5.3829557386551965","0.8235494602695956","0","0.545267709861902","0.9228658734851858","0.7839132316084947","0.8235494602695956","1","0.8672006291608664","","-1.083465615270818","0.207933","0.8734189857688911","0.4352732304761072","1.520276468524126","0.5765042902396168","0.07117735630621577","0.5966435966435967","","0.8235494602695956","0.8776557458608121","0.05550000000000001","9","0","300.64795070562934","0.9709797315486681","4.671323113129617","","0.112565","","0.7404294906444073","820.048709337999","0.8776557458608121","0.112565","0.2192439373910884","0.103911","0.7386142907179551","1.809902724500937","","0.9228658734851858","0.8876645926239838","0","0.027671287370330006","0","0.9228658734851858","0.104161","1.2034178134061593","0.697240011907104","0.069529","","2.4242424242424248"
"BNG(anneal.ORIG,5000,5) (1)","28","1000000","39","6","0","6","0.19158","1188.0578693198345","0.212133","1.3702085857023047","33","0","0.7854058113235165","0","1.2489923255969997","0.08217048392384","0.5330321010296726","84.61538461538461","0.9280681488783278","","0.000039","0.02125012434961","-0.755465294252333","1.4005661861010679","0.40281974859615083","","","0.186512","-1.2946255331108856","10.256410256410255","0","75.9652","0.117935","12.712589874861584","2.4771889997059096","0","0.40281974859615083","109.30948467502915","0","2.136444228009226","0.3890811656180367","19.50053419378892","759652","555","93.33468001714864","132.91456735121227","759.0676285245517","1812.541109894753","0.5330321010296726","418.813355571484","0.186512","0.8465451890711659","15.384615384615385","39.856223968003775","4","0.9280681488783278","0.117935","1.1719987761748718","0.6851576727843623","0","0.4037339799161789","0.7949601546628403","0.9522105308716399","0.6851576727843623","1","0.7818162836862709","","-1.3351790540120634","0.240348","0.8990627582852152","0.5267828389466146","0.8358154858421183","0.6439541492220636","0.06355811662381512","0.5966435966435967","","0.6851576727843623","0.7854058113235165","0.05550000000000001","9","0","368.2424393312436","0.9280681488783278","0.40713744701395604","","0.19158","","0.5330321010296726","885.7607292804751","0.7854058113235165","0.19158","0","0.174832","0.5536834249583451","-0.4671724814208944","","0.7949601546628403","0.8366475168019181","0","0.01289357624823969","0","0.7949601546628403","0.186512","1.2034178134061593","0.40281974859615083","0.117935","","2.4242424242424248"
"BNG(anneal.ORIG,10000,5) (1)","28","1000000","39","6","0","6","0.153705","1040.4231207696769","0.218381","1.6280915784573495","33","0","0.8330261044427297","0","1.2316343375469994","0.164474592814","0.6407742197649459","84.61538461538461","0.9529809986645605","","0.000039","0.0422052202801825","0.044686636073607566","1.8508841400604141","0.5672698577286305","","","0.144335","-0.8130655956235623","10.256410256410255","0","75.9652","0.096496","7.9811049636387725","2.275835329659277","0","0.5672698577286305","85.20734396327754","0","2.136444228009226","0.6873189832601051","16.5883855124892","759652","555","53.32786005852095","125.19135358919651","739.3634511358057","1733.2327744301379","0.6407742197649459","402.3999441018467","0.144335","1.2125469835025844","15.384615384615385","19.93201754786948","4","0.9529809986645605","0.096496","1.6450086714841121","0.7524654034519761","0","0.4606793533752302","0.8634818746520705","0.878022847361478","0.7524654034519761","1","0.8209267395985778","","-0.8744240317158662","0.240348","0.8889884223032231","0.472360277723379","1.1316503161295957","0.6394328987063763","0.06550663116328403","0.5966435966435967","","0.7524654034519761","0.8330261044427297","0.05550000000000001","9","0","334.64726753874845","0.9529809986645605","1.3985154856915556","","0.153705","","0.6407742197649459","849.2932054622011","0.8330261044427297","0.153705","0","0.143285","0.638746232703256","0.2306160364583395","","0.8634818746520705","0.859128815683309","0","0.022566399853389058","0","0.8634818746520705","0.144335","1.2034178134061593","0.5672698577286305","0.096496","","2.4242424242424248"
"BNG(anneal.ORIG,10000,10) (1)","28","1000000","39","6","0","6","","1183.1687617733912","","1.374806737765167","33","0","","0","1.2489934345060003","0.08248213706634","","84.61538461538461","","","0.000039","0.021431373892850002","-0.7316072115336769","1.4006160521159818","","","","","-1.277565928398275","10.256410256410255","0","75.9652","","12.535875726456739","2.4687796944961446","0","","108.26561559435481","0","2.136444228009226","0.40156066119015255","19.409223199985817","759652","555","92.86951663491914","132.69351202829193","758.5144714636341","1810.2306530948854","","418.33976080177143","","0.8647933373939798","15.384615384615385","39.56616784081771","4","","","1.1711907280741216","","0","","","0.9515586447081742","","1","","","-1.320042250490449","","0.8992687089419505","0.5256627876418646","0.8456844563918764","","0.06342924531832761","0.5966435966435967","","","","0.05550000000000001","9","0","367.0505861210049","","0.42001048289886245","","","","","884.5844608225844","","","","","","-0.4509760053351314","","","","0","0.012958157391266874","0","","","1.2034178134061593","","","","2.4242424242424248"
"BNG(kr-vs-kp,10000,1) (1)","28","1000000","37","2","0","0","0.12166","","0.174206","","37","0.007468594820904713","0.9699647193175688","0.0006448127546924999","","0.09694041847237","0.9146511306242345","100","0.9904355090725844","","0.000037","0.023536455039577502","","","0.7558603958832747","","","0.042604","","94.5945945945946","0.3633284030151704","52.1875","0.03583","","1.020765433094322","0.00000195517243","0.7558603958832747","","0.7369008163186684","0.22924343513512566","","","521875","478125","61.059304931454406","","","","0.9146511306242345","","0.042604","","0","37.78353262015653","35","0.9904355090725844","0.03583","","0.9282372276366637","0","0.6509026389696743","0.9403638237734414","0.9343358662448713","0.9282372276366637","2","0.9891371367123009","","","0.325519","","0.6343008159054316","","0.6661428911175297","","0.5005245005245005","","0.9282372276366637","0.9699647193175688","47.8125","3","0","","0.9904355090725844","","","0.12166","","0.9146511306242345","","0.9699647193175688","0.12166","0.3376172042616911","0.037652","0.9245804808652853","","","0.9403638237734414","0.9072680922668546","0","0.01635490047071611","0.004055776295155","0.9403638237734414","0.042604","0.9986188549650422","0.7558603958832747","0.03583","","2.054054054054054"
"BNG(letter,5000,10) (1)","28","1000000","17","26","0","16","0.514232","8.584657348662995","0.661588","0.5987129282085717","1","","0.7229022539692206","","3.1728087314966666","","0.4457736069848338","5.88235294117647","0.8695421086668242","","0.000017","","0.10272921660479684","1.0358851276295222","0.46518240000961736","","","0.532897","-0.28925167483136704","0","","4.0765","0.457672","4.161770962001466","","","0.46518240000961736","5.9278319125859085","","0","-0.11632345295629214","2.014087233507808","40765","36811","","2.217791332709555","2.4707976234282842","3.3513092349474634","0.4457736069848338","2.266030887772194","0.532897","0.2238257735758578","94.11764705882352","","0","0.8695421086668242","0.457672","1.059656600073963","0.5239946985875561","0","0.3119365605033703","0.7435084313815807","","0.5239946985875561","26","0.720391158325794","","-0.6190095321632936","0.934332","1.632219977008418","","0.272725905384717","0.5950333012747584","-0.29003116745237556","0.03861203861203861","","0.5239946985875561","0.7229022539692206","3.6811000000000003","26","0","5.966677266015394","0.8695421086668242","0.4518782166776292","","0.514232","","0.4457736069848338","7.821516986402523","0.7229022539692206","0.514232","0.026712920559431457","0.53773","0.44074735557175204","0.13368487269017","","0.7435084313815807","0.8309673624193741","0","","","0.7435084313815807","0.532897","4.699916919215081","0.46518240000961736","0.457672","","26"
"BNG(audiology,1000,10) (1)","28","1000000","70","24","0","0","","","","","70","0.4889547108958152","","0.00540025974569","","0.09613933210658","","100","","","0.00007","0.018834044124869997","","","","","","","","87.14285714285714","0.5629164871144335","24.1431","","","2.5807772858146727","0.00071172697208","","","0.5962165818492097","2.7063302833328517","","","241431","6126","211.7455444902542","","","","","","","","0","48.2523103210598","61","","","","","0","","","0.9393976625799482","","2","","","","","","0.8221869847702548","","","","0.13107813107813107","","","","0.6126","24","0","","","","","","","","","","","","","","","","","","0","0.016693368887889422","0.00844857123862","","","3.5347464845428145","","","","2.5428571428571423"
"BNG(autos,10000,5) (1)","28","1000000","26","7","0","15","","13379.455578276531","","1.2605222670554415","11","0.4744274154490902","","0.031724145892675","3.246158731797","0.13148803044948","","42.30769230769231","","","0.000026","0.11451327294911501","0.24695440707093397","2.5589480824027158","","","","","-0.24644465061527976","15.384615384615385","0.8485978143064485","32.3554","","24.32504704214","4.4138315033204645","0.01441779039793","","98.912718634555","1.7617720621520432","5.80438705557349","0.0744659094632179","2.4538350858528184","323554","2441","28.59362271156966","6.483873731611275","40.100850045379914","7841.717950579788","","603.5965405598646","","0.6542075376852178","57.692307692307686","21.849122765812023","4","","","7.464911905217285","","0","","","2.4926061932501353","","2","","","-0.9792089891309175","","0.2673939170234835","1.8409629209874898","0.7644943019725631","","-0.5891416846275072","0.2259132259132259","","","","0.2441","22","0","1459.039239188742","","1.1745300990931455","","","","","175.646535751132","","","","","","0.9089297646349199","","","","0","0.080570398253627","0.101466119859725","","","2.3037995693851214","","","","6.090909090909091"
"BNG(lymph,1000,10) (1)","28","1000000","19","4","0","3","","3.313984756810422","","1.0982467085973018","16","0.8553813101790656","","0.00022909408318","1.5145180000000442","0.00421325103071","","84.21052631578947","","","0.000019","0.00142170530854","-0.9578108151507085","1.0982467085973018","","","","","-1.2687527880349694","47.368421052631575","0.9803283537436732","54.34949999999999","","1.5145180000000442","2.9879250155543744","0.00018711479064","","2.3533510000001376","0.9949499821535221","1.591644851508443","0.19746452404980336","0.8057405766756291","543495","16508","1129.9580240855764","1.0940737030908818","2.1521589088339987","2.1521589088339987","","1.3506577295335032","","0.5898002195057237","15.789473684210526","1234.6744964012983","9","","","-0.5636304933889513","","0","","","1.9427479475868177","","2","","","-1.2687527880349694","","0.8057405766756291","1.3737336011369177","0.6285038173842763","","0.19746452404980336","0.46374446374446376","","","","1.6507999999999998","8","0","2.393951252270201","","-0.5636304933889513","","","","","3.313984756810422","","","","","","-0.9300646988582097","","","","0","0.0011117277285706668","0.00073474204654","","","1.2562056674968567","","","","3"
